type,module,path,symbol,message,message-id
error,mi_exemptions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/mi/tax/income/exemptions/mi_exemptions.py,undefined-variable,Undefined variable 'add',E0602
error,mi_exemptions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/mi/tax/income/exemptions/mi_exemptions.py,undefined-variable,Undefined variable 'where',E0602
refactor,mi_exemptions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/mi/tax/income/exemptions/mi_exemptions.py,too-few-public-methods,Too few public methods (1/2),R0903
convention,mi_eitc,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/mi/tax/income/credits/mi_eitc.py,missing-module-docstring,Missing module docstring,C0114
error,mi_eitc,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/mi/tax/income/credits/mi_eitc.py,import-error,Unable to import 'policyengine_us.model_api',E0401
warning,mi_eitc,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/mi/tax/income/credits/mi_eitc.py,wildcard-import,Wildcard import policyengine_us.model_api,W0401
convention,mi_eitc,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/mi/tax/income/credits/mi_eitc.py,missing-class-docstring,Missing class docstring,C0115
convention,mi_eitc,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/mi/tax/income/credits/mi_eitc.py,invalid-name,"Class name ""mi_eitc"" doesn't conform to PascalCase naming style",C0103
error,mi_eitc,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/mi/tax/income/credits/mi_eitc.py,undefined-variable,Undefined variable 'Variable',E0602
error,mi_eitc,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/mi/tax/income/credits/mi_eitc.py,undefined-variable,Undefined variable 'TaxUnit',E0602
error,mi_eitc,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/mi/tax/income/credits/mi_eitc.py,undefined-variable,Undefined variable 'USD',E0602
error,mi_eitc,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/mi/tax/income/credits/mi_eitc.py,undefined-variable,Undefined variable 'YEAR',E0602
error,mi_eitc,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/mi/tax/income/credits/mi_eitc.py,undefined-variable,Undefined variable 'StateCode',E0602
convention,mi_eitc,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/mi/tax/income/credits/mi_eitc.py,missing-function-docstring,Missing function or method docstring,C0116
error,mi_eitc,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/mi/tax/income/credits/mi_eitc.py,no-self-argument,"Method 'formula' should have ""self"" as first argument",E0213
refactor,mi_eitc,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/mi/tax/income/credits/mi_eitc.py,too-few-public-methods,Too few public methods (1/2),R0903
convention,ok_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/ok/tax/income/deductions/ok_itemized_deductions.py,line-too-long,Line too long (112/100),C0301
convention,ok_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/ok/tax/income/deductions/ok_itemized_deductions.py,missing-module-docstring,Missing module docstring,C0114
error,ok_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/ok/tax/income/deductions/ok_itemized_deductions.py,import-error,Unable to import 'policyengine_us.model_api',E0401
warning,ok_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/ok/tax/income/deductions/ok_itemized_deductions.py,wildcard-import,Wildcard import policyengine_us.model_api,W0401
convention,ok_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/ok/tax/income/deductions/ok_itemized_deductions.py,missing-class-docstring,Missing class docstring,C0115
convention,ok_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/ok/tax/income/deductions/ok_itemized_deductions.py,invalid-name,"Class name ""ok_itemized_deductions"" doesn't conform to PascalCase naming style",C0103
error,ok_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/ok/tax/income/deductions/ok_itemized_deductions.py,undefined-variable,Undefined variable 'Variable',E0602
error,ok_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/ok/tax/income/deductions/ok_itemized_deductions.py,undefined-variable,Undefined variable 'TaxUnit',E0602
error,ok_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/ok/tax/income/deductions/ok_itemized_deductions.py,undefined-variable,Undefined variable 'USD',E0602
error,ok_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/ok/tax/income/deductions/ok_itemized_deductions.py,undefined-variable,Undefined variable 'YEAR',E0602
error,ok_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/ok/tax/income/deductions/ok_itemized_deductions.py,undefined-variable,Undefined variable 'StateCode',E0602
convention,ok_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/ok/tax/income/deductions/ok_itemized_deductions.py,missing-function-docstring,Missing function or method docstring,C0116
error,ok_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/ok/tax/income/deductions/ok_itemized_deductions.py,no-self-argument,"Method 'formula' should have ""self"" as first argument",E0213
convention,ok_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/ok/tax/income/deductions/ok_itemized_deductions.py,invalid-name,"Variable name ""EXEMPT_ITEMS"" doesn't conform to snake_case naming style",C0103
error,ok_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/ok/tax/income/deductions/ok_itemized_deductions.py,undefined-variable,Undefined variable 'add',E0602
error,ok_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/ok/tax/income/deductions/ok_itemized_deductions.py,undefined-variable,Undefined variable 'max_',E0602
error,ok_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/ok/tax/income/deductions/ok_itemized_deductions.py,undefined-variable,Undefined variable 'min_',E0602
refactor,ok_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/ok/tax/income/deductions/ok_itemized_deductions.py,too-few-public-methods,Too few public methods (1/2),R0903
convention,ok_taxable_income,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/ok/tax/income/ok_taxable_income.py,line-too-long,Line too long (112/100),C0301
convention,ok_taxable_income,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/ok/tax/income/ok_taxable_income.py,missing-module-docstring,Missing module docstring,C0114
error,ok_taxable_income,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/ok/tax/income/ok_taxable_income.py,import-error,Unable to import 'policyengine_us.model_api',E0401
warning,ok_taxable_income,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/ok/tax/income/ok_taxable_income.py,wildcard-import,Wildcard import policyengine_us.model_api,W0401
convention,ok_taxable_income,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/ok/tax/income/ok_taxable_income.py,missing-class-docstring,Missing class docstring,C0115
convention,ok_taxable_income,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/ok/tax/income/ok_taxable_income.py,invalid-name,"Class name ""ok_taxable_income"" doesn't conform to PascalCase naming style",C0103
error,ok_taxable_income,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/ok/tax/income/ok_taxable_income.py,undefined-variable,Undefined variable 'Variable',E0602
error,ok_taxable_income,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/ok/tax/income/ok_taxable_income.py,undefined-variable,Undefined variable 'TaxUnit',E0602
error,ok_taxable_income,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/ok/tax/income/ok_taxable_income.py,undefined-variable,Undefined variable 'USD',E0602
error,ok_taxable_income,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/ok/tax/income/ok_taxable_income.py,undefined-variable,Undefined variable 'YEAR',E0602
error,ok_taxable_income,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/ok/tax/income/ok_taxable_income.py,undefined-variable,Undefined variable 'StateCode',E0602
convention,ok_taxable_income,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/ok/tax/income/ok_taxable_income.py,missing-function-docstring,Missing function or method docstring,C0116
error,ok_taxable_income,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/ok/tax/income/ok_taxable_income.py,no-self-argument,"Method 'formula' should have ""self"" as first argument",E0213
error,ok_taxable_income,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/ok/tax/income/ok_taxable_income.py,undefined-variable,Undefined variable 'where',E0602
error,ok_taxable_income,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/ok/tax/income/ok_taxable_income.py,undefined-variable,Undefined variable 'max_',E0602
warning,ok_taxable_income,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/ok/tax/income/ok_taxable_income.py,unused-argument,Unused argument 'parameters',W0613
refactor,ok_taxable_income,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/ok/tax/income/ok_taxable_income.py,too-few-public-methods,Too few public methods (1/2),R0903
convention,nm_taxable_income,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/nm_taxable_income.py,missing-module-docstring,Missing module docstring,C0114
error,nm_taxable_income,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/nm_taxable_income.py,import-error,Unable to import 'policyengine_us.model_api',E0401
warning,nm_taxable_income,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/nm_taxable_income.py,wildcard-import,Wildcard import policyengine_us.model_api,W0401
convention,nm_taxable_income,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/nm_taxable_income.py,missing-class-docstring,Missing class docstring,C0115
convention,nm_taxable_income,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/nm_taxable_income.py,invalid-name,"Class name ""nm_taxable_income"" doesn't conform to PascalCase naming style",C0103
error,nm_taxable_income,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/nm_taxable_income.py,undefined-variable,Undefined variable 'Variable',E0602
error,nm_taxable_income,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/nm_taxable_income.py,undefined-variable,Undefined variable 'TaxUnit',E0602
error,nm_taxable_income,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/nm_taxable_income.py,undefined-variable,Undefined variable 'USD',E0602
error,nm_taxable_income,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/nm_taxable_income.py,undefined-variable,Undefined variable 'YEAR',E0602
error,nm_taxable_income,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/nm_taxable_income.py,undefined-variable,Undefined variable 'StateCode',E0602
convention,nm_taxable_income,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/nm_taxable_income.py,missing-function-docstring,Missing function or method docstring,C0116
error,nm_taxable_income,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/nm_taxable_income.py,no-self-argument,"Method 'formula' should have ""self"" as first argument",E0213
error,nm_taxable_income,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/nm_taxable_income.py,undefined-variable,Undefined variable 'max_',E0602
warning,nm_taxable_income,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/nm_taxable_income.py,unused-argument,Unused argument 'parameters',W0613
refactor,nm_taxable_income,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/nm_taxable_income.py,too-few-public-methods,Too few public methods (1/2),R0903
convention,nm_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/deductions/nm_itemized_deductions.py,line-too-long,Line too long (176/100),C0301
convention,nm_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/deductions/nm_itemized_deductions.py,line-too-long,Line too long (265/100),C0301
convention,nm_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/deductions/nm_itemized_deductions.py,line-too-long,Line too long (176/100),C0301
convention,nm_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/deductions/nm_itemized_deductions.py,missing-module-docstring,Missing module docstring,C0114
error,nm_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/deductions/nm_itemized_deductions.py,import-error,Unable to import 'policyengine_us.model_api',E0401
warning,nm_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/deductions/nm_itemized_deductions.py,wildcard-import,Wildcard import policyengine_us.model_api,W0401
convention,nm_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/deductions/nm_itemized_deductions.py,missing-class-docstring,Missing class docstring,C0115
convention,nm_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/deductions/nm_itemized_deductions.py,invalid-name,"Class name ""nm_itemized_deductions"" doesn't conform to PascalCase naming style",C0103
error,nm_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/deductions/nm_itemized_deductions.py,undefined-variable,Undefined variable 'Variable',E0602
error,nm_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/deductions/nm_itemized_deductions.py,undefined-variable,Undefined variable 'TaxUnit',E0602
error,nm_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/deductions/nm_itemized_deductions.py,undefined-variable,Undefined variable 'USD',E0602
error,nm_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/deductions/nm_itemized_deductions.py,undefined-variable,Undefined variable 'YEAR',E0602
error,nm_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/deductions/nm_itemized_deductions.py,undefined-variable,Undefined variable 'StateCode',E0602
convention,nm_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/deductions/nm_itemized_deductions.py,missing-function-docstring,Missing function or method docstring,C0116
error,nm_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/deductions/nm_itemized_deductions.py,no-self-argument,"Method 'formula' should have ""self"" as first argument",E0213
refactor,nm_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/deductions/nm_itemized_deductions.py,too-many-locals,Too many local variables (18/15),R0914
error,nm_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/deductions/nm_itemized_deductions.py,undefined-variable,Undefined variable 'add',E0602
error,nm_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/deductions/nm_itemized_deductions.py,undefined-variable,Undefined variable 'np',E0602
error,nm_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/deductions/nm_itemized_deductions.py,undefined-variable,Undefined variable 'min_',E0602
error,nm_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/deductions/nm_itemized_deductions.py,undefined-variable,Undefined variable 'min_',E0602
error,nm_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/deductions/nm_itemized_deductions.py,undefined-variable,Undefined variable 'max_',E0602
error,nm_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/deductions/nm_itemized_deductions.py,undefined-variable,Undefined variable 'min_',E0602
error,nm_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/deductions/nm_itemized_deductions.py,undefined-variable,Undefined variable 'where',E0602
refactor,nm_itemized_deductions,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/deductions/nm_itemized_deductions.py,too-few-public-methods,Too few public methods (1/2),R0903
convention,nm_medical_care_expense_deduction,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/deductions/nm_medical_care_expense_deduction.py,line-too-long,Line too long (189/100),C0301
convention,nm_medical_care_expense_deduction,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/deductions/nm_medical_care_expense_deduction.py,line-too-long,Line too long (176/100),C0301
convention,nm_medical_care_expense_deduction,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/deductions/nm_medical_care_expense_deduction.py,line-too-long,Line too long (254/100),C0301
convention,nm_medical_care_expense_deduction,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/deductions/nm_medical_care_expense_deduction.py,missing-module-docstring,Missing module docstring,C0114
error,nm_medical_care_expense_deduction,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/deductions/nm_medical_care_expense_deduction.py,import-error,Unable to import 'policyengine_us.model_api',E0401
warning,nm_medical_care_expense_deduction,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/deductions/nm_medical_care_expense_deduction.py,wildcard-import,Wildcard import policyengine_us.model_api,W0401
convention,nm_medical_care_expense_deduction,/Users/jiahao/Desktop/Code/DevGPT-Study/results/RQ2_Commit_Tree/PolicyEngine_policyengine-us_PR_2764_commit_tree/policyengine_us/variables/gov/states/nm/tax/income/deductions/nm_medical_care_expense_deduction.py,missing-class-docstring,Missing class docstring,C0115
